,pic_num,article
1218,1_1218,보라색의 신비감
1219,1_1219,캐주얼한 느낌의 보라색 침실
1220,1_1220,전통 소재 다다미와 쇼지문
1221,1_1221,컬러풀한 다다미방
1222,1_1222,목조 디자인
1223,1_1223,고전적 패턴이 돋보이는 옷장
1224,1_1224,도코노마 활용 디자인
1225,1_1225,호텔같은  화이트 인테리어
1226,1_1226,포인트 블루
1227,1_1227,화려한 블랙
1228,1_1228,열대 초록이 가득한 침실
1229,1_1229,작지만 정열적인 소품
1230,1_1230,사랑스러운 파스텔컬러
1231,1_1231,이국적인 스카이 블루
1232,1_1232,모던한 침실
1233,1_1233,콜라보레이션 침실
1234,1_1234,고정창이 인상적인 침실
1235,1_1235,고풍스러운 침실
1236,1_1236,심플한 침실
1237,1_1237,긴 고정창을 둔 침실
1238,1_1238,사다리 너머가 궁금해지는 침실
1239,1_1239,아늑한 침실 완성
1240,1_1240,틈새 공간을 활용한 아이침실
1241,1_1241,모든 저장 공간 활용
1242,1_1242,아이들을 위한 침실
1243,1_1243,이국적인 휴양지 스타일
1244,1_1244,취미 소품으로 유니크한 공간 연출
1245,1_1245,센스있는 조명 아이템
1246,1_1246,침대 시트 디자인 활용
1247,1_1247,모던함에 생동감을 더한 공간
1248,1_1248,공간에 깊이를 더하는 연출법
1249,1_1249,공간 분위기를 좌우하는 헤드 보드의 활용
1250,1_1250,헤드 보드가 자아내는 안정감
1251,1_1251,헤드보드 소재와 비율의 법칙
1252,1_1252,오브제를 이용한 침대 장식
1253,1_1253,아이템을 활용한 침대 아이디어
1254,1_1254,상큼한 침실
1255,1_1255,나무 안에서 자는 느낌
1256,1_1256,아이 방의 아늑한 수면 공간
1257,1_1257,자연 가까이에 둔 침실
1258,1_1258,지중해식 침실
