,pic_num,article
1008,3_1008,탁 트인 시야와 연속성이 돋보이는 생활공간
1009,3_1009,고양이와 부부가 어울리는 반 외부공간
1010,3_1010,일상 속 자연과 만나는 테라스 디자인
1011,3_1011,색에 대한 기초 지식
1012,3_1012,따뜻한 온도
1013,3_1013,차가운 온도
1014,3_1014,개성 있는 분위기를 원한다면 색상의 조합
1015,3_1015,톤에 대한 이해
1016,3_1016,"보색, 조화로운 색"
1017,3_1017,언덕의 장점을 살린 개방적인 외부 디자인
1018,3_1018,접근성과 효율성을 높이는 1층 주차공간 아이디어
1019,3_1019,커다란 개구부로 빛을 끌어들이는 계단과 현관
1020,3_1020,실내외 공간을 자연스럽게 연결하는 개구부 디자인
1021,3_1021,알찬 공간구성과 아늑한 분위기가 돋보이는 주방
1022,3_1022,계단 아래 공간을 활용하는 수납장 아이디어
1023,3_1023,한가로운 마을 풍경을 즐기는 복층 생활공간
1024,3_1024,FRP 그레이팅으로 바닥을 꾸민 2층 테라스
1025,3_1025,온화한 기운이 가득한 저녁의 테라스 풍경
1026,3_1026,가족의 일상에 유연하게 대응하는 가구 아이디어
1027,3_1027,기본 공간 개요 및 분위기 설정
1028,3_1028,비움의 미학
1029,3_1029,"거실과 주방, 다이닝 룸의 경계"
1030,3_1030,"현대적인 공간감, 주방과 다이닝 룸"
1031,3_1031,아늑한 침실
1032,3_1032,"인테리어 포인트, 자개"
1033,3_1033,자연의 풍경과 어우러지는 소형 단독주택 외관
1034,3_1034,가족의 여유와 행복을 위한 작은 마당 아이디어
1035,3_1035,실내외 공용공간과 구들방을 배치한 1층 평면도
1036,3_1036,푸근한 인상을 남기는 주택 전면 외관 디자인
1037,3_1037,사적인 성격의 공간을 배치한 주택 2층 평면도
1038,3_1038,따뜻한 분위기를 자아내는 원목 인테리어 디자인
1039,3_1039,사용자의 생활방식에 맞춰 꾸민 주방 인테리어
1040,3_1040,빛과 바람이 드나드는 개구부 디자인 아이디어
1041,3_1041,틈과 모서리 공간을 알차게 활용하는 인테리어
1042,3_1042,이웃이 편안한 마음으로 쉬었다 갈 수 있는 공간
1043,3_1043,"우아하고, 밝은 공간 분위기"
1044,3_1044,클래식한 분위기와 밝은 모던 분위기의 조화
1045,3_1045,바닥재와 조화를 이루는 가구 디자인
1046,3_1046,심플하지만 풍요로운 느낌
1047,3_1047,거실 내 화장실
1048,3_1048,안방 내 화장실
1049,3_1049,건물 중앙에서 세대별 공간을 연결하는 안뜰
1050,3_1050,자연의 소재를 듬뿍 사용한 생활공간 인테리어
1051,3_1051,천창으로 빛이 쏟아지는 복도 끝의 공부방
1052,3_1052,공간을 절약하는 붙박이 가구와 수납 아이디어
1053,3_1053,풍부한 빛을 끌어들이는 천창과 작은 개구부
1054,3_1054,공간을 유연하게 활용하는 실내 미닫이문
1055,3_1055,안뜰을 중심으로 온 가족이 만나는 집
1056,3_1056,공간감을 풍부하게 만드는 모서리 조명
1057,3_1057,쾌적한 실내환경을 조성하는 가구 아이디어
1058,3_1058,일상 속 여유를 만끽하는 테라스 디자인 아이디어
1059,3_1059,기본 개요 및 분위기 설정
1060,3_1060,주변을 조망하는 공간의 이미지
1061,3_1061,주변과 닮은 지붕 선
1062,3_1062,건축물 뒷편
1063,3_1063,실내 분위기
1064,3_1064,조명과 함께 강조되는 부피감
1065,3_1065,"신축, 개축, 증축 그리고 재건축의 차이는?"
1066,3_1066,"땅과 건물의 관계, 건폐율과 용적률은 무엇일까?"
1067,3_1067,"단독주택, 다세대주택 그리고 다가구주택이란?"
1068,3_1068,제1종 근린생활시설과 제2종 근린생활시설은?
1069,3_1069,건물 형태에 영향을 주는 일조사선제한
1070,3_1070,민법상 이격거리란 무엇일까?
1071,3_1071,도로와 건물의 관계를 생각한 가각전제
1072,3_1072,다이나믹한 금속 재질의 인테리어
1073,3_1073,개방적인 오픈 주방
1074,3_1074,기존의 틀을 벗어나는 아이템들
1075,3_1075,공간감을 넓혀주는 천장과 조명 디자인
1076,3_1076,간접 조명으로 생동감 있게
1077,3_1077,멋스러운 빈티지 소품들
